CAGR,Sharpe,MaxDD,Vol,PosDay_pct,n_days,Trades_yr,strategy,window_id,start_date,end_date,short_flag
-0.344661,-1.225008,-0.439756,0.306995,0.500000,253,18.924901,vz065-lmax5,1990,1990-01-02,1990-12-31,False
0.840613,1.731664,-0.292703,0.400412,0.571429,253,23.905138,vz065-lmax5,1991,1991-01-02,1991-12-31,False
0.462057,1.433501,-0.222733,0.296666,0.533597,254,29.763780,vz065-lmax5,1992,1992-01-02,1992-12-31,False
0.027960,0.236274,-0.186588,0.233174,0.567460,253,39.841897,vz065-lmax5,1993,1993-01-04,1993-12-31,False
-0.061474,-0.126242,-0.270280,0.251911,0.513944,252,30.000000,vz065-lmax5,1994,1994-01-03,1994-12-30,False
1.169267,3.136477,-0.109777,0.258908,0.613546,252,25.000000,vz065-lmax5,1995,1995-01-03,1995-12-29,False
0.392629,1.159676,-0.229207,0.335190,0.577075,254,34.724409,vz065-lmax5,1996,1996-01-02,1996-12-31,False
0.528275,1.885011,-0.171377,0.241507,0.563492,253,17.928854,vz065-lmax5,1997,1997-01-02,1997-12-31,False
0.869570,2.005161,-0.233194,0.342806,0.557769,252,29.000000,vz065-lmax5,1998,1998-01-02,1998-12-31,False
0.784871,1.886488,-0.259199,0.339123,0.549801,252,45.000000,vz065-lmax5,1999,1999-01-04,1999-12-31,False
-0.098660,-0.364266,-0.198396,0.216618,0.513944,252,15.000000,vz065-lmax5,2000,2000-01-03,2000-12-29,False
-0.064267,-0.299601,-0.126908,0.173018,0.497976,248,0.000000,vz065-lmax5,2001,2001-01-02,2001-12-31,False
0.119237,0.851524,-0.114491,0.145173,0.549801,252,0.000000,vz065-lmax5,2002,2002-01-02,2002-12-31,False
1.241543,1.940346,-0.206595,0.476598,0.517928,252,32.000000,vz065-lmax5,2003,2003-01-02,2003-12-31,False
0.107038,0.467319,-0.374180,0.347833,0.545817,252,35.000000,vz065-lmax5,2004,2004-01-02,2004-12-31,False
-0.028392,0.077199,-0.316471,0.329919,0.513944,252,30.000000,vz065-lmax5,2005,2005-01-03,2005-12-30,False
0.446657,1.302846,-0.200897,0.325247,0.576000,251,28.111554,vz065-lmax5,2006,2006-01-03,2006-12-29,False
0.297393,0.999525,-0.167962,0.310410,0.596000,251,48.191235,vz065-lmax5,2007,2007-01-03,2007-12-31,False
0.213426,0.997196,-0.172441,0.218723,0.531746,253,1.992095,vz065-lmax5,2008,2008-01-02,2008-12-31,False
0.539363,1.292639,-0.175188,0.396459,0.553785,252,14.000000,vz065-lmax5,2009,2009-01-02,2009-12-31,False
0.988400,1.835037,-0.225717,0.425869,0.621514,252,28.000000,vz065-lmax5,2010,2010-01-04,2010-12-31,False
-0.031140,0.057062,-0.218359,0.314189,0.549801,252,58.000000,vz065-lmax5,2011,2011-01-03,2011-12-30,False
0.284990,0.980038,-0.244481,0.303913,0.493976,250,31.248000,vz065-lmax5,2012,2012-01-03,2012-12-31,False
0.346232,1.103535,-0.161650,0.316156,0.525896,252,45.000000,vz065-lmax5,2013,2013-01-02,2013-12-31,False
0.102147,0.552292,-0.132926,0.221489,0.549801,252,47.000000,vz065-lmax5,2014,2014-01-02,2014-12-31,False
-0.247053,-0.821602,-0.328991,0.293925,0.466135,252,55.000000,vz065-lmax5,2015,2015-01-02,2015-12-31,False
0.072763,0.380253,-0.271756,0.410039,0.541833,252,29.000000,vz065-lmax5,2016,2016-01-04,2016-12-30,False
0.675886,2.120580,-0.138755,0.260858,0.600000,251,62.247012,vz065-lmax5,2017,2017-01-03,2017-12-29,False
-0.005754,0.138844,-0.308797,0.309911,0.544000,251,37.147410,vz065-lmax5,2018,2018-01-02,2018-12-31,False
0.671686,1.582807,-0.255150,0.369866,0.557769,252,32.000000,vz065-lmax5,2019,2019-01-02,2019-12-31,False
0.776143,1.812884,-0.228585,0.353369,0.583333,253,29.881423,vz065-lmax5,2020,2020-01-02,2020-12-31,False
0.256327,0.966881,-0.239533,0.276605,0.521912,252,36.000000,vz065-lmax5,2021,2021-01-04,2021-12-31,False
-0.261859,-1.622368,-0.328363,0.178091,0.464000,251,6.023904,vz065-lmax5,2022,2022-01-03,2022-12-30,False
0.957713,1.589159,-0.369391,0.504530,0.542169,250,30.240000,vz065-lmax5,2023,2023-01-03,2023-12-29,False
0.645869,1.304309,-0.228802,0.469435,0.561753,252,45.000000,vz065-lmax5,2024,2024-01-02,2024-12-31,False
0.506761,1.301151,-0.233543,0.368775,0.574297,250,45.360000,vz065-lmax5,2025,2025-01-02,2025-12-31,False
-0.391102,-1.362501,-0.160582,0.330343,0.438596,58,26.068966,vz065-lmax5,2026,2026-01-02,2026-03-26,True
-0.066401,-0.233417,-0.227314,0.205181,0.505976,252,35.000000,vz065-lmax5p5,1977,1977-01-03,1977-12-30,False
1.081580,2.892362,-0.285595,0.267209,0.645418,252,25.000000,vz065-lmax5p5,1978,1978-01-03,1978-12-29,False
0.234806,0.848877,-0.375531,0.308283,0.603175,253,16.932806,vz065-lmax5p5,1979,1979-01-02,1979-12-31,False
0.721736,1.752068,-0.411629,0.345779,0.575397,253,14.940711,vz065-lmax5p5,1980,1980-01-02,1980-12-31,False
-0.316072,-1.495775,-0.367022,0.236059,0.496032,253,25.897233,vz065-lmax5p5,1981,1981-01-02,1981-12-31,False
0.936224,2.083708,-0.196021,0.347301,0.563492,253,4.980237,vz065-lmax5p5,1982,1982-01-04,1982-12-31,False
0.139639,0.644387,-0.328364,0.254893,0.555556,253,11.952569,vz065-lmax5p5,1983,1983-01-03,1983-12-30,False
-0.119939,-0.514170,-0.212855,0.208358,0.452381,253,7.968379,vz065-lmax5p5,1984,1984-01-03,1984-12-31,False
1.296668,3.310286,-0.232161,0.262931,0.585657,252,22.000000,vz065-lmax5p5,1985,1985-01-02,1985-12-31,False
0.461059,1.272233,-0.356873,0.347781,0.583333,253,22.909091,vz065-lmax5p5,1986,1986-01-02,1986-12-31,False
0.649339,1.879274,-0.238866,0.289941,0.559524,253,29.881423,vz065-lmax5p5,1987,1987-01-02,1987-12-31,False
-0.208899,-0.962389,-0.281227,0.219216,0.488095,253,12.948617,vz065-lmax5p5,1988,1988-01-04,1988-12-30,False
0.557381,1.663993,-0.185152,0.293828,0.605578,252,15.000000,vz065-lmax5p5,1989,1989-01-03,1989-12-29,False
-0.367846,-1.222604,-0.466434,0.330725,0.500000,253,18.924901,vz065-lmax5p5,1990,1990-01-02,1990-12-31,False
0.893987,1.700303,-0.319393,0.432709,0.571429,253,23.905138,vz065-lmax5p5,1991,1991-01-02,1991-12-31,False
0.482148,1.388522,-0.252950,0.321691,0.529644,254,29.763780,vz065-lmax5p5,1992,1992-01-02,1992-12-31,False
0.017165,0.195644,-0.205690,0.254537,0.575397,253,39.841897,vz065-lmax5p5,1993,1993-01-04,1993-12-31,False
-0.063658,-0.102377,-0.287710,0.274550,0.509960,252,30.000000,vz065-lmax5p5,1994,1994-01-03,1994-12-30,False
1.289870,3.109123,-0.120172,0.280580,0.613546,252,25.000000,vz065-lmax5p5,1995,1995-01-03,1995-12-29,False
0.425823,1.156762,-0.247314,0.365735,0.577075,254,34.724409,vz065-lmax5p5,1996,1996-01-02,1996-12-31,False
0.560453,1.856531,-0.182802,0.258837,0.563492,253,17.928854,vz065-lmax5p5,1997,1997-01-02,1997-12-31,False
0.881912,1.919560,-0.245917,0.365751,0.557769,252,29.000000,vz065-lmax5p5,1998,1998-01-02,1998-12-31,False
0.784871,1.886488,-0.259199,0.339123,0.549801,252,45.000000,vz065-lmax5p5,1999,1999-01-04,1999-12-31,False
-0.098660,-0.364266,-0.198396,0.216618,0.513944,252,15.000000,vz065-lmax5p5,2000,2000-01-03,2000-12-29,False
-0.064267,-0.299601,-0.126908,0.173018,0.497976,248,0.000000,vz065-lmax5p5,2001,2001-01-02,2001-12-31,False
0.119237,0.851524,-0.114491,0.145173,0.549801,252,0.000000,vz065-lmax5p5,2002,2002-01-02,2002-12-31,False
1.224702,1.912384,-0.215480,0.480667,0.517928,252,32.000000,vz065-lmax5p5,2003,2003-01-02,2003-12-31,False
0.117055,0.487313,-0.387631,0.363679,0.549801,252,35.000000,vz065-lmax5p5,2004,2004-01-02,2004-12-31,False
-0.061878,0.001216,-0.344052,0.359308,0.517928,252,30.000000,vz065-lmax5p5,2005,2005-01-03,2005-12-30,False
0.485074,1.308802,-0.209472,0.350411,0.568000,251,28.111554,vz065-lmax5p5,2006,2006-01-03,2006-12-29,False
0.299228,0.953832,-0.184569,0.335547,0.596000,251,48.191235,vz065-lmax5p5,2007,2007-01-03,2007-12-31,False
0.213426,0.997196,-0.172441,0.218723,0.531746,253,1.992095,vz065-lmax5p5,2008,2008-01-02,2008-12-31,False
0.534032,1.263899,-0.180891,0.405754,0.553785,252,14.000000,vz065-lmax5p5,2009,2009-01-02,2009-12-31,False
1.024642,1.800657,-0.239090,0.449957,0.621514,252,28.000000,vz065-lmax5p5,2010,2010-01-04,2010-12-31,False
-0.044492,0.028410,-0.234926,0.330498,0.549801,252,58.000000,vz065-lmax5p5,2011,2011-01-03,2011-12-30,False
0.294296,0.950630,-0.264207,0.329420,0.493976,250,31.248000,vz065-lmax5p5,2012,2012-01-03,2012-12-31,False
0.362156,1.075744,-0.169205,0.343924,0.525896,252,45.000000,vz065-lmax5p5,2013,2013-01-02,2013-12-31,False
0.099586,0.515741,-0.146906,0.241985,0.553785,252,47.000000,vz065-lmax5p5,2014,2014-01-02,2014-12-31,False
-0.271502,-0.855916,-0.348894,0.313711,0.462151,252,55.000000,vz065-lmax5p5,2015,2015-01-02,2015-12-31,False
0.046967,0.331178,-0.300024,0.448467,0.545817,252,29.000000,vz065-lmax5p5,2016,2016-01-04,2016-12-30,False
0.750335,2.110740,-0.150214,0.286103,0.604000,251,62.247012,vz065-lmax5p5,2017,2017-01-03,2017-12-29,False
-0.010314,0.139974,-0.325611,0.335493,0.544000,251,37.147410,vz065-lmax5p5,2018,2018-01-02,2018-12-31,False
0.689370,1.520798,-0.281126,0.399641,0.557769,252,32.000000,vz065-lmax5p5,2019,2019-01-02,2019-12-31,False
0.788624,1.801488,-0.228585,0.361092,0.583333,253,29.881423,vz065-lmax5p5,2020,2020-01-02,2020-12-31,False
0.296712,1.033027,-0.243800,0.294572,0.525896,252,36.000000,vz065-lmax5p5,2021,2021-01-04,2021-12-31,False
-0.261859,-1.622368,-0.328363,0.178091,0.464000,251,6.023904,vz065-lmax5p5,2022,2022-01-03,2022-12-30,False
0.981154,1.583987,-0.375936,0.518246,0.542169,250,30.240000,vz065-lmax5p5,2023,2023-01-03,2023-12-29,False
0.617993,1.220090,-0.245419,0.500763,0.561753,252,45.000000,vz065-lmax5p5,2024,2024-01-02,2024-12-31,False
0.569346,1.361165,-0.232208,0.387840,0.574297,250,45.360000,vz065-lmax5p5,2025,2025-01-02,2025-12-31,False
-0.413453,-1.345180,-0.170757,0.356185,0.438596,58,26.068966,vz065-lmax5p5,2026,2026-01-02,2026-03-26,True
-0.081937,-0.273404,-0.246462,0.222859,0.509960,252,35.000000,vz065-lmax6,1977,1977-01-03,1977-12-30,False
1.214723,2.934181,-0.298667,0.286500,0.645418,252,25.000000,vz065-lmax6,1978,1978-01-03,1978-12-29,False
0.227033,0.793179,-0.400312,0.332844,0.607143,253,16.932806,vz065-lmax6,1979,1979-01-02,1979-12-31,False
0.776891,1.785964,-0.428863,0.359768,0.579365,253,14.940711,vz065-lmax6,1980,1980-01-02,1980-12-31,False
-0.324817,-1.490840,-0.385489,0.244166,0.503968,253,25.897233,vz065-lmax6,1981,1981-01-02,1981-12-31,False
0.959194,2.076799,-0.200754,0.355471,0.563492,253,4.980237,vz065-lmax6,1982,1982-01-04,1982-12-31,False
0.132303,0.599978,-0.347278,0.269718,0.559524,253,11.952569,vz065-lmax6,1983,1983-01-03,1983-12-30,False
-0.125982,-0.505732,-0.220541,0.220612,0.452381,253,7.968379,vz065-lmax6,1984,1984-01-03,1984-12-31,False
1.423226,3.273540,-0.251323,0.284139,0.585657,252,22.000000,vz065-lmax6,1985,1985-01-02,1985-12-31,False
0.487151,1.263099,-0.379188,0.371346,0.571429,253,22.909091,vz065-lmax6,1986,1986-01-02,1986-12-31,False
0.680167,1.852195,-0.257057,0.307021,0.559524,253,29.881423,vz065-lmax6,1987,1987-01-02,1987-12-31,False
-0.222256,-0.966257,-0.297299,0.232775,0.484127,253,12.948617,vz065-lmax6,1988,1988-01-04,1988-12-30,False
0.587657,1.619193,-0.200820,0.318771,0.605578,252,15.000000,vz065-lmax6,1989,1989-01-03,1989-12-29,False
-0.379972,-1.188528,-0.485751,0.350701,0.492063,253,18.924901,vz065-lmax6,1990,1990-01-02,1990-12-31,False
0.912274,1.653683,-0.332358,0.457610,0.571429,253,23.905138,vz065-lmax6,1991,1991-01-02,1991-12-31,False
0.512337,1.381187,-0.271701,0.343189,0.525692,254,29.763780,vz065-lmax6,1992,1992-01-02,1992-12-31,False
0.006504,0.163161,-0.224471,0.276000,0.575397,253,39.841897,vz065-lmax6,1993,1993-01-04,1993-12-31,False
-0.066082,-0.081412,-0.303382,0.297058,0.509960,252,30.000000,vz065-lmax6,1994,1994-01-03,1994-12-30,False
1.417872,3.087689,-0.130483,0.302309,0.609562,252,25.000000,vz065-lmax6,1995,1995-01-03,1995-12-29,False
0.455005,1.148515,-0.265133,0.396168,0.577075,254,34.724409,vz065-lmax6,1996,1996-01-02,1996-12-31,False
0.593586,1.844860,-0.194134,0.274137,0.563492,253,17.928854,vz065-lmax6,1997,1997-01-02,1997-12-31,False
0.889722,1.844837,-0.252783,0.387172,0.557769,252,29.000000,vz065-lmax6,1998,1998-01-02,1998-12-31,False
0.784871,1.886488,-0.259199,0.339123,0.549801,252,45.000000,vz065-lmax6,1999,1999-01-04,1999-12-31,False
-0.098660,-0.364266,-0.198396,0.216618,0.513944,252,15.000000,vz065-lmax6,2000,2000-01-03,2000-12-29,False
-0.064267,-0.299601,-0.126908,0.173018,0.497976,248,0.000000,vz065-lmax6,2001,2001-01-02,2001-12-31,False
0.119237,0.851524,-0.114491,0.145173,0.549801,252,0.000000,vz065-lmax6,2002,2002-01-02,2002-12-31,False
1.207520,1.883513,-0.224397,0.485090,0.517928,252,32.000000,vz065-lmax6,2003,2003-01-02,2003-12-31,False
0.122365,0.496259,-0.395849,0.375822,0.549801,252,35.000000,vz065-lmax6,2004,2004-01-02,2004-12-31,False
-0.088019,-0.046484,-0.363436,0.385946,0.521912,252,30.000000,vz065-lmax6,2005,2005-01-03,2005-12-30,False
0.504174,1.286263,-0.214956,0.372939,0.564000,251,28.111554,vz065-lmax6,2006,2006-01-03,2006-12-29,False
0.304239,0.926403,-0.201242,0.358650,0.592000,251,48.191235,vz065-lmax6,2007,2007-01-03,2007-12-31,False
0.213426,0.997196,-0.172441,0.218723,0.531746,253,1.992095,vz065-lmax6,2008,2008-01-02,2008-12-31,False
0.518391,1.231600,-0.191264,0.409164,0.553785,252,14.000000,vz065-lmax6,2009,2009-01-02,2009-12-31,False
1.047693,1.773227,-0.242597,0.468059,0.621514,252,28.000000,vz065-lmax6,2010,2010-01-04,2010-12-31,False
-0.062716,-0.012252,-0.254951,0.346794,0.549801,252,58.000000,vz065-lmax6,2011,2011-01-03,2011-12-30,False
0.306042,0.933079,-0.281502,0.354548,0.493976,250,31.248000,vz065-lmax6,2012,2012-01-03,2012-12-31,False
0.372513,1.045817,-0.174347,0.370093,0.525896,252,45.000000,vz065-lmax6,2013,2013-01-02,2013-12-31,False
0.092503,0.470686,-0.161233,0.262546,0.553785,252,47.000000,vz065-lmax6,2014,2014-01-02,2014-12-31,False
-0.291378,-0.880586,-0.367889,0.330293,0.462151,252,55.000000,vz065-lmax6,2015,2015-01-02,2015-12-31,False
-0.003652,0.239385,-0.331479,0.483107,0.545817,252,29.000000,vz065-lmax6,2016,2016-01-04,2016-12-30,False
0.816766,2.089338,-0.166286,0.310509,0.604000,251,62.247012,vz065-lmax6,2017,2017-01-03,2017-12-29,False
-0.033561,0.087914,-0.342697,0.358677,0.544000,251,37.147410,vz065-lmax6,2018,2018-01-02,2018-12-31,False
0.682113,1.436604,-0.306483,0.428699,0.561753,252,32.000000,vz065-lmax6,2019,2019-01-02,2019-12-31,False
0.814425,1.822386,-0.228585,0.365811,0.583333,253,29.881423,vz065-lmax6,2020,2020-01-02,2020-12-31,False
0.333864,1.086967,-0.244366,0.310419,0.525896,252,36.000000,vz065-lmax6,2021,2021-01-04,2021-12-31,False
-0.261859,-1.622368,-0.328363,0.178091,0.464000,251,6.023904,vz065-lmax6,2022,2022-01-03,2022-12-30,False
1.007169,1.595900,-0.378961,0.524754,0.542169,250,30.240000,vz065-lmax6,2023,2023-01-03,2023-12-29,False
0.597518,1.165239,-0.261863,0.524329,0.561753,252,45.000000,vz065-lmax6,2024,2024-01-02,2024-12-31,False
0.611850,1.386951,-0.232208,0.404861,0.570281,250,45.360000,vz065-lmax6,2025,2025-01-02,2025-12-31,False
-0.438445,-1.372567,-0.181961,0.375886,0.438596,58,26.068966,vz065-lmax6,2026,2026-01-02,2026-03-26,True
-0.116885,-0.354037,-0.283683,0.258046,0.513944,252,35.000000,vz065-lmax7,1977,1977-01-03,1977-12-30,False
1.502223,3.005549,-0.322824,0.324468,0.645418,252,25.000000,vz065-lmax7,1978,1978-01-03,1978-12-29,False
0.209646,0.704412,-0.448736,0.382704,0.611111,253,16.932806,vz065-lmax7,1979,1979-01-02,1979-12-31,False
0.852044,1.787962,-0.461278,0.388833,0.583333,253,14.940711,vz065-lmax7,1980,1980-01-02,1980-12-31,False
-0.341329,-1.471715,-0.420833,0.261217,0.515873,253,25.897233,vz065-lmax7,1981,1981-01-02,1981-12-31,False
1.001043,2.058431,-0.208330,0.371633,0.563492,253,4.980237,vz065-lmax7,1982,1982-01-04,1982-12-31,False
0.110965,0.506395,-0.383132,0.299346,0.563492,253,11.952569,vz065-lmax7,1983,1983-01-03,1983-12-30,False
-0.135332,-0.476073,-0.233248,0.245600,0.444444,253,7.968379,vz065-lmax7,1984,1984-01-03,1984-12-31,False
1.693722,3.210897,-0.288380,0.326909,0.585657,252,22.000000,vz065-lmax7,1985,1985-01-02,1985-12-31,False
0.523442,1.225198,-0.423782,0.418526,0.571429,253,22.909091,vz065-lmax7,1986,1986-01-02,1986-12-31,False
0.743254,1.816188,-0.284308,0.339345,0.567460,253,29.881423,vz065-lmax7,1987,1987-01-02,1987-12-31,False
-0.250314,-0.977590,-0.330150,0.260578,0.484127,253,12.948617,vz065-lmax7,1988,1988-01-04,1988-12-30,False
0.638026,1.536791,-0.231651,0.367601,0.605578,252,15.000000,vz065-lmax7,1989,1989-01-03,1989-12-29,False
-0.402749,-1.122728,-0.520952,0.391026,0.496032,253,18.924901,vz065-lmax7,1990,1990-01-02,1990-12-31,False
0.855117,1.527145,-0.357680,0.484286,0.575397,253,23.905138,vz065-lmax7,1991,1991-01-02,1991-12-31,False
0.569868,1.389402,-0.298603,0.376714,0.525692,254,29.763780,vz065-lmax7,1992,1992-01-02,1992-12-31,False
-0.011973,0.123353,-0.267852,0.317972,0.583333,253,39.841897,vz065-lmax7,1993,1993-01-04,1993-12-31,False
-0.086232,-0.095876,-0.337636,0.338873,0.509960,252,30.000000,vz065-lmax7,1994,1994-01-03,1994-12-30,False
1.681985,3.057142,-0.150856,0.343864,0.613546,252,25.000000,vz065-lmax7,1995,1995-01-03,1995-12-29,False
0.502667,1.135325,-0.301751,0.448747,0.577075,254,34.724409,vz065-lmax7,1996,1996-01-02,1996-12-31,False
0.605012,1.750243,-0.216519,0.296776,0.563492,253,17.928854,vz065-lmax7,1997,1997-01-02,1997-12-31,False
0.874494,1.782844,-0.252783,0.398551,0.557769,252,29.000000,vz065-lmax7,1998,1998-01-02,1998-12-31,False
0.784871,1.886488,-0.259199,0.339123,0.549801,252,45.000000,vz065-lmax7,1999,1999-01-04,1999-12-31,False
-0.098660,-0.364266,-0.198396,0.216618,0.513944,252,15.000000,vz065-lmax7,2000,2000-01-03,2000-12-29,False
-0.064267,-0.299601,-0.126908,0.173018,0.497976,248,0.000000,vz065-lmax7,2001,2001-01-02,2001-12-31,False
0.119237,0.851524,-0.114491,0.145173,0.549801,252,0.000000,vz065-lmax7,2002,2002-01-02,2002-12-31,False
